CWRI20005, Creative Non Fiction
CHIN10009, Chinese Cinema
PHIL20008, Ethical Theory
JAPN30004, Japanese through the Media
AHIS20022, Modern and Contemporary Chinese Art
ANCW20015, Classical Mythology
EURO20007, A Taste of Europe: Melbourne Intensive
ANCW20025, Archaeology of the Roman World
ITAL20009, Italian Cultural Studies A
ANTH30005, Power, Ideology and Inequality
HIST20060, Total War: World War II
JAPN30006, Japanese 8
POLS30030, American Politics
CHIN30003, Chinese News Analysis
HIST20088, Indigenous History
GERM20008, German 6
CLAS30009, Latin 6
LAWS10008, Science, Technology and the Law
INDO10014, Indonesia in the World
EURO20002, European Modernism
GEND20008, Feminist Futures: Theory and Activism
POLS20026, Politics and the Media
ITAL30001, Italian 9
JAPN20002, Introduction to Japanese Communication
ITAL30013, Italian 5
PHIL20043, History of Early Modern Philosophy
ANTH20008, Anthropology of Gender and Sexuality
CULS10005, Culture, Identity and Everyday Life
CRIM30006, Crime and Culture
HIST30006, The Renaissance in Italy
SCRN20011, Hollywood and Entertainment
SCRN30001, Art Cinema and the Love Story
ANCW20003, Egypt Under the Pharaohs with the NGV
HEBR30004, Hebrew 6
HIST20071, Protest & Politics: US History, 1945-Now
SOCI30016, Social Sustainability
PHIL20040, Greek Philosophy
PROP30002, Sustainable Management of Design Assets
HIST30051, Venice and Cultures of Consumption
HIST10017, Gender, Rights, and Power in History
CLAS20015, Ancient Greek 3
ARBC30003, Arabic 10
FREN30020, From Page to Stage: French Theatre
SOTH20002, Classical Sociological Theory
EURO30003, European Modernism
FREN20004, French Translation
ITAL30010, Imaging Italy
CLAS10020, Ancient Greek 3
HEBR10001, Hebrew 1
LAWS70217, Fundamentals of the Common Law
ECON20014, Seminar in Economics and Commerce A
FREN20019, French 7
FREN10007, French 6
UNIB10023, The Making of Melbourne
ANTH10001, Anthropology: Studying Self and Other
AHIS20018, Art, Market and Methods
EDUC20068, Sport, Education and the Media
CLAS10006, Latin 1
ASIA10001, Language and Power in Asian Societies
HIST30076, Stalinism
DENT90121, Oral Medicine, Surgery and Special Needs
HPSC20002, A History of Nature
MAST90120, Research Project Part 2
PSYC30013, Research Methods for Human Inquiry
ACCT90004, Accounting for Decision Making
LING90037, Language Assessment for Learning
LING90038, General Concepts in Language Assessment
PSYC90084, Neuroanatomy for Neuropsychologists
EDUC90999, Professional Learning Capstone (Interns)
MUSI20211, Percussion Ensemble
EDUC91048, Engaging and Assessing Learners (EC) 1
COMP20008, Elements of Data Processing
ORAL30002, Oral Health Practice 3
JOUR90005, Audio Journalism
GDES30007, Imagery in Graphic Design
ABPL90040, International Property Development B
ENGR90024, Computational Fluid Dynamics
MUSI20219, Global Pop
POPH90151, Biostatistics Research Project - D
SCWK90073, Professional Identity 2
POPH90288, Biostatistics Research Project Part 1
PSYC30021, Psychological Science: Theory & Practice
ORAL90001, Oral Health Practice 4
COMP90091, Cyber Security Clinic
AUDI90055, Professionalism and Clinical Processes A
NURS90161, Intensive Care Nursing Practice 1
LAWS70314, Principles of Construction Law
POPH90144, Regression Methods in Health Research
NURS90162, Intensive Care Nursing Practice 2
ARBC20002, Arabic 7
CULS30004, Thinking Sex
MULT20003, Critical Analytical Skills
SPAN20027, Intensive Spanish 3 & 4
CWRI20010, Scripts for Contemporary Theatre
MULT20014, Community Volunteering - Global
GERM10001, German 3
AHIS10001, Art History: Theory and Controversy
KORE20004, Korean 4
PHIL20039, The Nature of Reality
LING20006, Syntax
FREN30019, The French Pacific in a Global Context
ITAL20004, Contemporary Italy Study Abroad
EDUC91009, Professional Learning Capstone (Prim)
EDUC91075, Engaging and Assessing Learners (ECP) 4
EDUC91065, Engaging and Assessing Learners (ECP) 2
EDUC91015, Professional Learning Capstone (Sec)
PSYC90010, Mental Health Issues Across the Lifespan
EDUC91004, Professional Learning Capstone (EC&P)
EDUC91005, Professional Learning Capstone (EC)
CVEN90016, Design of Sustainable Structures
ABPL90030, Project Evaluation
AGRI10045, Foundations of Agricultural Sciences 1
AGRI10046, Foundations of Agricultural Sciences 2
MUSI90220, Orchestral Instrument Performance 2
MUSI90217, Orchestral Instrument Performance 1
LAWS90251, The Law and Economics of Globalisation
LAWS50078, Environmental Law
LAWS50096, Media Law
MUSI90043, Applications of Music in Therapy C
LAWS90132, Tax Treaties: International Perspectives
ACCT10001, Accounting Reports and Analysis
ZOOL30004, Evolutionary Applications
ATOC30008, Atmospheric Processes and Composition
ENGR10004, Engineering Technology and Society
ECON10004, Introductory Microeconomics
BLAW20003, Consumer Law
MUSI30053, The Ethnography of Music
ACCT30002, Enterprise Performance Management
BLAW10001, Principles of Business Law
UNIB20014, Food For a Healthy Planet II
JAPN10007, Japanese 3
UNIB10009, Food for a Healthy Planet
FLTV30022, Making Movies 3 Practical Production
ZOOL20004, Australian Wildlife Biology
PHRM30002, Drugs Affecting the Nervous System
MAST30001, Stochastic Modelling
MUSI10148, African Music and Dance Ensemble
ARCH20004, Design Processes and Techniques
MAST10007, Linear Algebra
THTR20022, Improvisation: Text, Space and Action
EDUC10059, Performance, Potential and Development
MAST20006, Probability for Statistics
COMP20005, Intro. to Numerical Computation in C
CEDB30002, Concepts in Cell & Developmental Biology
CHEM20011, Environmental Chemistry
PHRM20001, Pharmacology: How Drugs Work
ABPL30039, Construction Contract Administration
SWEN30006, Software Modelling and Design
COMP30024, Artificial Intelligence
ECON20003, Quantitative Methods 2
ECOM30002, Econometrics 2
MUSI20143, World Music Choir
ECON30019, Behavioural Economics
CCDP20001, Street Art
MUSI10222, The Wellbeing Orchestra
CHIN20001, Chinese 3
EVSC30002, Problem Solving in Environmental Science
PSYC30014, The Psychopathology of Everyday Life
JAPN30007, Japanese 5
ECOL20003, Ecology
NEUR30005, Developmental Neurobiology
EDUC10049, Creative Projects-Digital Technologies
ECON30008, History of Economic Thought
MUSI10037, Music in Everyday Life
GEOM30009, Imaging the Environment
JAPN20014, Japanese 6
BOTA30005, Plant Molecular Biology & Biotechnology
ENEN20002, Earth Processes for Engineering
ATOC20001, Extreme Weather and Climate
PHYC30015, Laboratory Work B
ELEN30013, Electronic System Implementation
BOTA20001, Green Planet: Plants and the Environment
ENGR20004, Engineering Mechanics
INFO30005, Advanced Interface Prototyping
EDUC30072, Crafting Your Leadership and Career
CHIN20003, Chinese 5
MUSI10159, Choir 1
EDUC20065, Knowledge, Learning and Culture
MAST20018, Discrete Maths and Operations Research
MUSI10184, Pop Song Writing 1
LAWS20012, Global Human Rights Law
MUSI20222, Creativity, Genius, Expertise and Talent
PSYC30019, Development of the Thinking Child
BIOL20001, Evolution: Making Sense Of Life
PHYC10003, Physics 1
MUSI10023, Music Language 1: the Diatonic World
ANSC30005, Animal Welfare and Ethics
ECON30020, Mathematical Economics
PHYC20012, Quantum and Thermal Physics
PSYC30020, The Integrated Brain
EDUC10056, Learning and the Digital Generations
LAWS20008, Legal Language
MAST10005, Calculus 1
EVSC30003, Environmental Risk Assessment
CHEM10004, Chemistry 2
CVEN30008, Engineering Risk Management
PROP20002, Design and Property Principles
CHIN20004, Chinese 6
MUSI20198, Music History 2: The Long 19th Century
PROP10001, Economics and Cities
ACCT20006, Business Forensics and Fraud
ECON30017, Organisations, Economics and Incentives
ACTL10001, Introduction to Actuarial Studies
ABPL30055, Construction Management
COMP30022, IT Project
ELEN30009, Electrical Network Analysis and Design
FOOD20003, Intro to Food Science & Human Nutrition
MUSI20123, Symphonic Ensembles 2 (Breadth)
MUSI20122, Composition Studies
BTCH30002, Trends & Issues in Agrifood Biotech
BTCH30001, Methods in Agrifood Biotechnology
UNIB10025, Sustainable and Equitable Energy Futures
LAWS20014, Intellectual Property Law
MUSI20208, Electronic Dance Music Technique
INDO10006, Indonesian 2
ECON20001, Intermediate Macroeconomics
ECON30002, Economic Development
ARCH20002, Design Studio Gamma
ENGR20003, Engineering Materials and Mechanics
INFO30006, Information Security and Privacy
ACTL20001, Introductory Financial Mathematics
THTR20043, Design and the Moving Image
MUSI20061, Music Language 2: Chromaticism & Beyond
ARCH10003, Design Studio Alpha
COMP10001, Foundations of Computing
EDUC20073, Links Between Health and Learning
NUTR20001, Food Nutrition and Health
PHYC30017, Statistical Physics
MUSI30011, Music in the Culture of the Renaissance
MUSI30015, Sex, Death and the Ecstatic in Music
LAWS30029, Employment Law
MUSI20149, Music Psychology
BLAW30002, Taxation Law I
EDUC10054, Drawing, Painting and Sensory Knowing
PHYC30016, Electrodynamics
INDO10002, Indonesian 4
PHRM30003, Drug Treatment of Disease
CONS10001, Principles of Building
COMP20007, Design of Algorithms
CHIN10005, Chinese 1
MUSI30030, The Music Of Spain
ECON30022, Experimental Economics
MAST10006, Calculus 2
PSYC30017, Perception, Memory and Cognition
ELEN30009, Electrical Network Analysis and Design
MIIM30002, Principles of Immunology
FOOD20003, Intro to Food Science & Human Nutrition
MUSI10223, Sound in Performance
EVSC20004, Blue Planet - Intro to Marine Biology
ENGR20003, Engineering Materials and Mechanics
LAWS20009, Environmental Rights & Responsibilities
EDUC20062, Youth, Culture and the Arts
JAPN20013, Japanese 5
COMP10002, Foundations of Algorithms
AIND10004, Art and Indigenous Voice
ABPL30041, Architectural Tectonics
MUSI10174, Guitar Ensemble 2 (Breadth)
ACCT10001, Accounting Reports and Analysis
ZOOL30004, Evolutionary Applications
ATOC30008, Atmospheric Processes and Composition
ENGR10004, Engineering Technology and Society
ECON10004, Introductory Microeconomics
BLAW20003, Consumer Law
MUSI30053, The Ethnography of Music
ACCT30002, Enterprise Performance Management
BOTA30004, Vegetation Management and Conservation
EDUC20083, Story, Children and the Arts
ARCH10001, Foundations of Design: Representation
COMP30019, Graphics and Interaction
PHYS20009, Research-Based Physiology
EDUC20070, Learning via Sport and Outdoor Education
LARC30001, Site Tectonics
PHYC20015, Special Relativity and Electromagnetism
HORT20027, Greening Landscapes
MUSI20132, Big Band 2 (Breadth)
CHEM20020, Chemistry: Structure and Properties
MUSI20203, Peak Performance Under Pressure
ECON20011, Sports Economics
CHEN30001, Reactors and Catalysis
CVEN30009, Structural Theory and Design
JAPN10008, Japanese 4
PHYC10002, Physics 2: Advanced
FINA20026, Painting Techniques
UNIB20008, Drugs That Shape Society
MIIM30014, Medical Microbiology: Virology
MUSI10017, Riffs: Guitar Cultures & Practice 1
CEDB30003, Developmental Biology
PSYC30018, Neuroscience and the Mind
BMEN30006, Circuits and Systems
ESLA10003, Academic English 1
PLAN10001, Cities Past and Future
ANSC10001, Animals & Society 1: Animals & Our World
FNCE30009, Ethics in Finance
MUSI30246, Music as Noise: Making Sound Art
BCMB20002, Biochemistry and Molecular Biology
JAPN20007, Japanese 3
NEUR30004, Complex Functions in Neuroscience
ZOOL30006, Animal Behaviour
AGRI30016, Irrigation and Water Management
MAST30021, Complex Analysis
FNCE20002, Management of Financial Institutions
EDUC20076, Auslan and Visual Communication
LAWS50127, Philosophical Foundations of Law
LAWS90171, Competition in Digital Markets
LAWS90149, Corruption: A Global Approach
FLTV10024, Making Micro Documentaries
ACCT30001, Analysis of Firms & Financial Statements
INDO20007, Indonesian 4
INDO20008, Indonesian 5
ECOL30007, Marine Biodiversity and Biogeography
ECON10003, Introductory Macroeconomics
ZOOL20005, Animal Structure and Function
CHEM20019, Practical Chemistry 2
ANSC20001, Animal Physiology and Growth
ACTL30001, Actuarial Modelling I
INDO10005, Indonesian 1
ACTL30002, Actuarial Modelling II
EVSC10001, The Global Environment
MULT10013, Sustainability in Developing Communities
MUSI10179, Making Music For Film And Animation 1
MUSI30236, The Music Producer: From Brass to Beats
ECON30007, Economics of Food Markets
BLAW30002, Taxation Law I
EDUC10054, Drawing, Painting and Sensory Knowing
PHYC30016, Electrodynamics
PHRM30003, Drug Treatment of Disease
CONS10001, Principles of Building
ANSC30009, Animal Systems Analysis
MUSI20149, Music Psychology
CHEM10007, Fundamentals of Chemistry
ABPL20035, Cities: From Local to Global
ACTL30003, Contingencies
ENGR30002, Fluid Mechanics
ACCT20004, Accounting for Corporate Entities
ABPL30046, Steel and Concrete Structural Systems
MAST20004, Probability
ECON30005, Money and Banking
ECON30010, Microeconomics
MUSI20209, Chinese Music Ensemble 2
ANAT30008, Viscera and Visceral Systems
GEOL20001, Geology of Southeast Australia
BIOL30001, Reproductive Physiology
SWEN20003, Object Oriented Software Development
BCMB20002, Biochemistry and Molecular Biology
JAPN20007, Japanese 3
NEUR30004, Complex Functions in Neuroscience
ZOOL30006, Animal Behaviour
AGRI30016, Irrigation and Water Management
FNCE20002, Management of Financial Institutions
GEOM30012, Digital Infrastructure Systems Capstone
PHYS20008, Human Physiology
EDUC20077, Playing with Paper: Collage & Connection
ABPL20053, Construction of Concrete Buildings
CHEN20010, Material and Energy Balances
ECOM30003, Applied Microeconometric Modelling
POPH90145, Survival Analysis & Regression for Rates
LAWS70206, Banking and Secured Finance
ABPL90435, Concrete Construction Systems
POLS90050, Terrorism and Insurgency
DENT90119, Dental Research Project A
PSYC40001, Current Topics in Developmental Psych.
DENT90142, Professional Practice 1
SWEN30006, Software Modelling and Design
COMP30024, Artificial Intelligence
ECON20003, Quantitative Methods 2
ECOM30002, Econometrics 2
ECON30019, Behavioural Economics
MUSI20173, The Art of Game Music
CCDP20001, Street Art
MUSI10222, The Wellbeing Orchestra
COMP30020, Declarative Programming
ECON20006, Business Economics and e-Commerce
PHYC10001, Physics 1: Advanced
CHEM10003, Chemistry 1
JAPN30007, Japanese 5
BLAW30003, Taxation Law II
EDUC20081, Literacy, Power and Learning
ANSC20005, Companion Animal Biology
CHEN20011, Digitisation in the Process Industries
PLAN10002, Introduction to Urban Planning
COMP10003, Media Computation
FOOD30009, Food Research & Development
MUSI30139, Shakuhachi Ensemble 1
EVSC30006, Ecology of Urban Landscapes
THTR10007, The Actors Process
MUSI20120, Paris! Berlioz to the Ballets Russes
PHRM30009, Drugs in Biomedical Experiments
BLAW10001, Principles of Business Law
UNIB20014, Food For a Healthy Planet II
JAPN10007, Japanese 3
UNIB10009, Food for a Healthy Planet
PHRM30002, Drugs Affecting the Nervous System
GENE30002, Genes: Organisation and Function
MAST30001, Stochastic Modelling
MUSI10148, African Music and Dance Ensemble
BIOL10001, Biology of Australian Flora & Fauna
CVEN30008, Engineering Risk Management
EDUC10053, Drama, Improvisation and Connection
EDUC20075, Youth Leading Change
COMP20003, Algorithms and Data Structures
EDUC10051, Sports Coaching: Theory and Practice
ATOC30006, Modern and Future Climate
MAST10008, Accelerated Mathematics 1
ECOM30001, Basic Econometrics
FNCE30010, Algorithmic Trading
AIND10003, Ancient & Contemporary Indigenous Arts
MUSI10227, Musics of the World
BOTA30001, Marine Botany
MUSI20143, World Music Choir
UNIB10017, Our Planet, Our Health
EDUC20080, School Experience as Breadth
PHYC20014, Theoretical Physics 2
THTR20023, The Artist's Toolbox
GENE10001, Genetics in the Media
MUSI20138, Indonesian Gamelan Ensemble
PHYC30011, Sub-atomic Physics
ENST30003, Green Infrastructure Technologies
BIOL20001, Evolution: Making Sense Of Life
FINA20035, Drawing with Anatomy
SCIE30001, Science Research Project
ENVS10001, Natural Environments
EDUC30073, Sport, Leadership and the Community
MAST30005, Algebra
FOOD10001, Beer Styles and Sensory Analysis
DRAM30020, Acting for Camera
FOOD30010, Functional Foods
INDO10005, Indonesian 1
ACTL30002, Actuarial Modelling II
EVSC10001, The Global Environment
CHIN20002, Chinese 4
MULT10013, Sustainability in Developing Communities
ANSC20002, Comparative Nutrition and Digestion
EDUC20064, Concepts of Childhood
MUSI30256, The Romantic Piano
EDUC30071, Expertise and Your Professional Career
EDUC30074, Education and Social Movements
BTCH30003, Biotechnology in Practice
MAST10009, Accelerated Mathematics 2
MUSI10162, Choir 2
